                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    122,                 1.6886,                 1.4784,                 1.1159,                0.35779,                0.28928,                0.27082,                0.15404,                 1.5811,                 1.3558,                  1.093,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.6845,                 1.4767,                  1.115,                0.35643,                0.28984,                0.27143,                0.15433,                 1.5811,                 1.3552,                 1.0927,               0.003961,               0.003961,               0.003961
                    124,                 1.6838,                 1.4839,                 1.1188,                0.36048,                0.28867,                0.27244,                0.15481,                 1.5804,                 1.3549,                 1.0924,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.6828,                 1.4823,                 1.1129,                0.35651,                0.28877,                0.27176,                0.15423,                 1.5803,                 1.3543,                 1.0927,               0.003862,               0.003862,               0.003862
                    126,                 1.6844,                 1.4746,                 1.1119,                0.35802,                 0.2879,                0.27223,                0.15455,                 1.5808,                 1.3539,                 1.0926,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.6824,                 1.4772,                 1.1137,                0.35755,                0.29108,                0.27244,                0.15466,                   1.58,                 1.3533,                 1.0922,               0.003763,               0.003763,               0.003763
                    128,                 1.6921,                  1.484,                 1.1128,                0.36102,                0.28942,                0.27253,                0.15489,                 1.5799,                 1.3532,                 1.0922,              0.0037135,              0.0037135,              0.0037135
                    129,                  1.697,                  1.477,                 1.1119,                0.35841,                0.29113,                0.27327,                0.15504,                 1.5797,                 1.3524,                 1.0919,               0.003664,               0.003664,               0.003664
                    130,                 1.6839,                 1.4683,                 1.1085,                0.36318,                 0.2878,                0.27326,                0.15531,                 1.5798,                 1.3521,                 1.0918,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.6745,                 1.4702,                 1.1117,                0.35672,                0.29198,                0.27309,                0.15525,                 1.5794,                 1.3513,                 1.0916,               0.003565,               0.003565,               0.003565
                    132,                 1.6792,                 1.4607,                 1.1096,                0.36214,                0.28784,                 0.2727,                0.15517,                 1.5795,                 1.3515,                 1.0916,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.6741,                 1.4598,                 1.1116,                0.36288,                0.28851,                0.27284,                0.15517,                 1.5794,                 1.3508,                 1.0916,               0.003466,               0.003466,               0.003466
                    134,                 1.6812,                 1.4686,                 1.1128,                 0.3569,                0.29294,                0.27325,                0.15532,                 1.5791,                 1.3497,                 1.0916,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.6851,                 1.4693,                 1.1107,                0.35444,                0.29554,                0.27335,                0.15533,                 1.5789,                 1.3492,                 1.0913,               0.003367,               0.003367,               0.003367
                    136,                 1.6877,                 1.4794,                 1.1146,                0.35826,                0.29404,                0.27351,                0.15544,                 1.5783,                 1.3488,                 1.0911,              0.0033175,              0.0033175,              0.0033175
