                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  1.543,                 1.2329,                0.96206,                0.35442,                0.26506,                0.25541,                0.14583,                 1.4521,                 1.1266,                0.93917,               0.008317,               0.008317,               0.008317
                     36,                 1.5612,                 1.2384,                0.96032,                0.34855,                0.26223,                0.24943,                0.14112,                 1.4622,                 1.1289,                 0.9411,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.5573,                 1.2333,                0.96406,                0.36226,                0.26662,                0.25572,                0.14382,                 1.4484,                 1.1206,                0.93866,               0.008218,               0.008218,               0.008218
                     38,                 1.5515,                 1.2231,                0.96176,                0.35591,                0.27137,                0.25791,                0.14649,                 1.4431,                 1.1164,                0.93582,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.5526,                 1.2276,                0.96129,                  0.353,                 0.2697,                0.25936,                0.14816,                 1.4438,                  1.112,                0.93696,               0.008119,               0.008119,               0.008119
                     40,                 1.5394,                 1.2135,                 0.9568,                0.36689,                0.27297,                0.26319,                0.15014,                 1.4355,                 1.1092,                0.93483,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.5328,                   1.21,                0.95763,                0.36786,                0.27947,                0.26622,                0.15162,                 1.4321,                 1.1058,                0.93361,                0.00802,                0.00802,                0.00802
                     42,                  1.521,                 1.1973,                0.95294,                0.37166,                0.27512,                0.26788,                0.15285,                 1.4275,                 1.1001,                0.93405,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.5223,                  1.196,                0.95456,                 0.3559,                0.27712,                0.26589,                0.15162,                 1.4329,                 1.1018,                0.93552,               0.007921,               0.007921,               0.007921
                     44,                   1.53,                 1.2013,                0.95215,                0.37351,                0.27578,                0.26955,                0.15352,                 1.4268,                 1.0986,                 0.9332,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.5184,                 1.1938,                0.95551,                0.38755,                0.28007,                0.27389,                0.15637,                 1.4217,                  1.094,                 0.9324,               0.007822,               0.007822,               0.007822
                     46,                 1.5131,                 1.1918,                0.95134,                 0.3722,                0.28301,                0.27361,                0.15638,                 1.4225,                 1.0924,                0.93029,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.5166,                 1.1873,                0.95353,                0.38054,                0.28611,                0.27499,                0.15684,                 1.4151,                 1.0836,                0.92976,               0.007723,               0.007723,               0.007723
                     48,                 1.5204,                 1.1801,                0.95165,                 0.3777,                0.28455,                0.27585,                 0.1574,                  1.415,                 1.0834,                0.92953,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.4902,                 1.1599,                0.94682,                0.37113,                0.29344,                 0.2789,                0.15903,                 1.4113,                 1.0794,                0.92905,               0.007624,               0.007624,               0.007624
                     50,                 1.4958,                 1.1726,                0.94846,                0.37638,                0.28894,                0.27622,                0.15844,                 1.4106,                   1.08,                 0.9288,              0.0075745,              0.0075745,              0.0075745
                     51,                  1.489,                 1.1562,                0.94614,                0.36976,                0.28964,                 0.2789,                0.15909,                 1.4031,                 1.0758,                0.92731,               0.007525,               0.007525,               0.007525
                     52,                   1.49,                 1.1597,                0.94692,                0.37751,                0.28615,                0.27918,                0.15943,                 1.4123,                 1.0765,                0.92873,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.4905,                   1.16,                0.94696,                0.36948,                0.29497,                0.28017,                0.16172,                 1.4055,                  1.075,                0.92893,               0.007426,               0.007426,               0.007426
                     54,                 1.4954,                 1.1597,                0.94518,                 0.3726,                0.29339,                0.28136,                0.16148,                 1.4059,                 1.0725,                0.92821,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.4976,                 1.1585,                0.94601,                0.38744,                0.29259,                0.28458,                0.16272,                  1.402,                 1.0633,                0.92592,               0.007327,               0.007327,               0.007327
                     56,                 1.4832,                 1.1479,                0.94465,                 0.3822,                0.29576,                0.28467,                0.16284,                 1.4006,                 1.0644,                0.92626,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.4765,                 1.1487,                0.94596,                0.37967,                0.29632,                0.28453,                0.16413,                 1.3958,                 1.0623,                0.92514,               0.007228,               0.007228,               0.007228
                     58,                 1.4897,                 1.1466,                0.94412,                0.38917,                0.29312,                0.28593,                0.16394,                 1.3926,                 1.0598,                0.92426,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.4861,                 1.1491,                0.94466,                0.40319,                0.29428,                0.28966,                 0.1664,                 1.3902,                 1.0596,                0.92412,               0.007129,               0.007129,               0.007129
                     60,                 1.4749,                 1.1385,                0.93924,                 0.4028,                0.29651,                0.28991,                 0.1666,                 1.3911,                 1.0554,                0.92381,              0.0070795,              0.0070795,              0.0070795
                     61,                  1.484,                 1.1437,                0.94254,                0.39332,                 0.2944,                0.28824,                0.16626,                 1.3895,                 1.0541,                0.92356,                0.00703,                0.00703,                0.00703
                     62,                 1.4715,                 1.1375,                0.94075,                0.38836,                0.29781,                0.28684,                0.16565,                 1.3862,                 1.0552,                0.92286,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.4778,                 1.1328,                0.94281,                0.38115,                0.30061,                0.28995,                0.16756,                 1.3832,                 1.0498,                0.92224,               0.006931,               0.006931,               0.006931
