                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3856,                 1.1066,                 1.0175,                0.51756,                0.42277,                0.43447,                0.26321,                 1.3346,                 1.0487,                 1.0079,               0.008317,               0.008317,               0.008317
                     36,                 1.3979,                 1.1085,                 1.0146,                 0.5276,                0.42388,                0.43529,                0.26201,                 1.3325,                  1.043,                 1.0075,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.3991,                 1.1018,                 1.0164,                 0.5292,                0.42575,                0.44352,                0.27012,                 1.3217,                 1.0391,                 1.0043,               0.008218,               0.008218,               0.008218
                     38,                 1.3911,                 1.0922,                 1.0142,                0.53137,                0.42833,                0.44186,                0.26753,                 1.3224,                 1.0307,                 1.0053,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.3945,                 1.0975,                  1.015,                0.52179,                0.42541,                0.43999,                0.26653,                 1.3212,                 1.0374,                 1.0038,               0.008119,               0.008119,               0.008119
                     40,                 1.3848,                 1.0812,                 1.0107,                0.52368,                0.43369,                0.44268,                0.26891,                 1.3196,                 1.0274,                 1.0032,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.3768,                 1.0791,                 1.0111,                0.53167,                0.43517,                0.45085,                0.27322,                 1.3127,                  1.023,                 1.0006,                0.00802,                0.00802,                0.00802
                     42,                 1.3653,                 1.0626,                 1.0049,                0.52594,                0.43416,                0.44782,                0.27207,                 1.3101,                 1.0219,                0.99974,              0.0079705,              0.0079705,              0.0079705
                     43,                  1.363,                 1.0625,                  1.005,                0.53583,                0.43298,                0.44879,                0.27316,                 1.3122,                 1.0181,                 1.0004,               0.007921,               0.007921,               0.007921
                     44,                 1.3741,                 1.0689,                 1.0046,                 0.5501,                 0.4403,                0.45527,                0.27611,                 1.3141,                 1.0162,                 1.0004,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.3645,                 1.0611,                 1.0069,                 0.5429,                0.43943,                0.45353,                0.27661,                 1.3064,                 1.0134,                0.99909,               0.007822,               0.007822,               0.007822
                     46,                 1.3629,                 1.0601,                 1.0036,                0.54426,                0.43753,                0.45543,                0.27736,                 1.3082,                 1.0085,                0.99743,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.3702,                 1.0604,                 1.0074,                 0.5356,                0.44034,                0.45977,                 0.2801,                 1.3048,                 1.0058,                0.99635,               0.007723,               0.007723,               0.007723
                     48,                 1.3661,                  1.048,                 1.0025,                0.57047,                0.43648,                0.46455,                 0.2823,                 1.3017,                0.99869,                0.99612,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.3385,                 1.0342,                0.99651,                0.53295,                0.44667,                0.45811,                0.28084,                 1.3021,                 1.0058,                0.99702,               0.007624,               0.007624,               0.007624
                     50,                 1.3496,                 1.0432,                0.99798,                 0.5432,                0.44577,                0.46115,                0.28286,                 1.2961,                 1.0013,                0.99472,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.3374,                 1.0292,                0.99613,                0.54421,                0.44888,                0.46444,                0.28562,                 1.2958,                0.99575,                 0.9934,               0.007525,               0.007525,               0.007525
                     52,                 1.3421,                  1.026,                0.99867,                0.54843,                 0.4474,                0.46398,                0.28397,                 1.2957,                0.99538,                0.99393,              0.0074755,              0.0074755,              0.0074755
                     53,                  1.347,                 1.0303,                0.99794,                0.54962,                0.44755,                 0.4673,                0.28629,                  1.295,                 0.9903,                0.99374,               0.007426,               0.007426,               0.007426
                     54,                 1.3492,                 1.0298,                0.99686,                0.56037,                0.45074,                 0.4699,                0.28781,                 1.2923,                0.98877,                0.99264,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.3448,                  1.023,                0.99454,                0.56777,                 0.4448,                0.46898,                0.28783,                 1.2951,                0.98794,                0.99232,               0.007327,               0.007327,               0.007327
                     56,                  1.335,                 1.0187,                0.99431,                0.56341,                0.44863,                0.47282,                0.28977,                 1.2921,                0.98807,                0.99205,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.3306,                  1.017,                0.99534,                0.55915,                 0.4541,                0.47426,                 0.2905,                 1.2892,                0.98379,                0.99079,               0.007228,               0.007228,               0.007228
                     58,                 1.3378,                 1.0121,                0.99471,                0.55209,                0.45285,                 0.4725,                0.29047,                 1.2864,                0.98093,                 0.9899,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.3361,                 1.0126,                0.99418,                0.55197,                0.45865,                0.47494,                0.29202,                 1.2883,                0.98389,                0.99153,               0.007129,               0.007129,               0.007129
                     60,                  1.329,                  1.006,                0.98925,                0.56504,                0.44885,                0.47471,                0.29127,                 1.2839,                0.97799,                0.98902,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.3303,                 1.0042,                0.99167,                0.55806,                0.45528,                0.47393,                0.29189,                 1.2801,                0.97552,                0.98723,                0.00703,                0.00703,                0.00703
                     62,                 1.3261,                0.99563,                 0.9905,                 0.5711,                0.44819,                0.47554,                  0.293,                  1.284,                0.97419,                0.98898,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.3323,                0.99813,                0.99124,                 0.5687,                0.45727,                0.48047,                0.29623,                 1.2783,                0.97036,                0.98745,               0.006931,               0.006931,               0.006931
                     64,                 1.3338,                 1.0002,                0.99277,                0.57033,                0.45859,                0.48101,                0.29492,                 1.2795,                0.97216,                0.98779,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.3242,                0.99158,                0.98859,                0.56788,                0.45977,                0.48205,                0.29753,                  1.278,                0.96997,                0.98713,               0.006832,               0.006832,               0.006832
                     66,                  1.325,                0.99454,                0.99086,                0.56774,                0.46182,                0.48225,                0.29684,                 1.2778,                0.97075,                0.98748,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.3216,                0.98903,                0.98825,                0.58304,                0.45483,                0.48272,                0.29726,                 1.2776,                0.96701,                0.98611,               0.006733,               0.006733,               0.006733
                     68,                 1.3175,                0.98322,                0.98452,                0.56206,                0.46271,                0.48337,                0.29742,                 1.2769,                0.96438,                0.98587,              0.0066835,              0.0066835,              0.0066835
                     69,                  1.321,                0.98209,                0.98494,                0.57548,                 0.4593,                0.48308,                0.29772,                 1.2743,                0.96521,                0.98601,               0.006634,               0.006634,               0.006634
                     70,                  1.315,                0.97577,                0.98494,                0.57882,                 0.4597,                0.48363,                0.29914,                 1.2734,                 0.9619,                0.98567,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.3195,                0.97976,                0.98565,                0.58017,                0.45993,                 0.4859,                0.29982,                 1.2745,                0.96002,                0.98565,               0.006535,               0.006535,               0.006535
                     72,                 1.3155,                0.97823,                0.98486,                0.57887,                0.45984,                0.48854,                0.30178,                 1.2731,                0.96106,                0.98511,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.3107,                0.96762,                0.98251,                0.57654,                 0.4646,                0.48776,                0.30083,                 1.2704,                0.95626,                0.98427,               0.006436,               0.006436,               0.006436
                     74,                  1.306,                0.96682,                0.98039,                0.57654,                0.46487,                0.48741,                0.29983,                 1.2708,                 0.9589,                0.98407,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.3011,                0.96211,                0.98189,                0.58114,                0.46403,                0.49077,                0.30184,                 1.2705,                0.95552,                0.98346,               0.006337,               0.006337,               0.006337
                     76,                 1.3006,                0.95326,                0.97869,                0.57722,                0.46461,                0.49156,                 0.3027,                 1.2712,                0.95331,                0.98311,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.3123,                0.96116,                0.98445,                0.58148,                0.46329,                0.49067,                0.30292,                 1.2704,                 0.9536,                 0.9833,               0.006238,               0.006238,               0.006238
                     78,                 1.2959,                0.95977,                0.98011,                0.58452,                0.46253,                0.49136,                0.30343,                 1.2691,                0.95213,                0.98258,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.3061,                0.96576,                 0.9816,                0.57689,                 0.4701,                0.49346,                0.30511,                 1.2701,                0.95055,                0.98283,               0.006139,               0.006139,               0.006139
                     80,                 1.2968,                 0.9515,                0.97903,                0.58257,                0.47061,                0.49372,                0.30563,                 1.2687,                0.94941,                0.98271,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.2935,                0.94887,                 0.9756,                0.58141,                0.47299,                0.49429,                0.30649,                 1.2669,                0.94769,                0.98179,                0.00604,                0.00604,                0.00604
                     82,                 1.2946,                 0.9519,                0.97923,                0.57644,                 0.4762,                0.49422,                0.30723,                 1.2663,                0.94757,                0.98138,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.2932,                 0.9519,                0.97959,                0.58284,                0.47478,                0.49643,                0.30731,                 1.2632,                0.94629,                0.98044,               0.005941,               0.005941,               0.005941
                     84,                 1.2811,                0.94293,                0.97497,                0.59055,                0.46773,                 0.4984,                0.30905,                  1.263,                0.94353,                0.98044,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.2867,                0.94323,                0.97585,                0.57861,                0.47171,                0.49512,                0.30606,                 1.2632,                0.94454,                0.98007,               0.005842,               0.005842,               0.005842
                     86,                 1.2847,                0.94447,                0.97688,                0.57617,                0.47112,                0.49549,                0.30626,                 1.2636,                0.94604,                0.98003,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.2934,                0.94578,                0.97775,                0.57604,                 0.4754,                0.49674,                0.30744,                 1.2632,                0.94475,                0.98003,               0.005743,               0.005743,               0.005743
                     88,                 1.2778,                 0.9344,                0.97617,                 0.5884,                 0.4689,                 0.4966,                0.30787,                 1.2617,                 0.9422,                0.97969,              0.0056935,              0.0056935,              0.0056935
                     89,                  1.285,                0.93383,                0.97438,                0.57941,                 0.4726,                0.49685,                0.30811,                 1.2603,                0.94168,                0.97902,               0.005644,               0.005644,               0.005644
                     90,                 1.2856,                 0.9325,                0.97419,                0.59758,                0.46564,                0.49717,                0.30853,                 1.2596,                 0.9401,                0.97843,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.2788,                0.92856,                0.97526,                 0.5962,                0.46768,                0.49835,                0.30978,                 1.2608,                0.94079,                0.97969,               0.005545,               0.005545,               0.005545
                     92,                 1.2764,                0.92124,                0.97543,                0.60203,                0.46593,                0.49816,                0.30957,                 1.2601,                0.94082,                0.97957,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.2828,                0.92471,                0.97414,                0.59767,                0.47054,                0.49926,                0.30985,                 1.2594,                0.93922,                0.97923,               0.005446,               0.005446,               0.005446
                     94,                  1.278,                0.92957,                0.97389,                0.59895,                0.46902,                0.49987,                0.31075,                  1.259,                0.93887,                0.97905,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.2766,                0.92208,                0.97325,                0.59779,                0.47009,                0.50037,                0.31116,                 1.2567,                0.93634,                0.97844,               0.005347,               0.005347,               0.005347
                     96,                 1.2715,                0.91954,                0.97121,                0.58924,                 0.4782,                0.50191,                0.31169,                 1.2568,                0.93415,                0.97795,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.2634,                0.91475,                0.97072,                0.58474,                0.47697,                0.50192,                0.31203,                 1.2575,                0.93367,                 0.9778,               0.005248,               0.005248,               0.005248
                     98,                 1.2679,                  0.915,                 0.9693,                0.59093,                0.47374,                0.50187,                0.31215,                 1.2585,                0.93378,                0.97813,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.2679,                0.91324,                0.97093,                0.59816,                0.46975,                0.50263,                0.31221,                 1.2586,                0.93392,                0.97797,               0.005149,               0.005149,               0.005149
                    100,                 1.2677,                0.91516,                0.96973,                0.59696,                0.46993,                0.50316,                0.31259,                 1.2578,                0.93285,                0.97769,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.2647,                0.90804,                0.96944,                0.61216,                0.46428,                0.50402,                0.31271,                 1.2574,                0.93225,                0.97787,                0.00505,                0.00505,                0.00505
                    102,                 1.2683,                 0.9146,                0.96642,                0.61094,                0.46695,                0.50372,                0.31335,                 1.2561,                0.93204,                0.97753,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.2644,                0.91355,                0.96909,                0.60757,                0.46984,                0.50433,                0.31329,                 1.2563,                0.93248,                 0.9777,               0.004951,               0.004951,               0.004951
                    104,                 1.2599,                0.90776,                0.96775,                0.60156,                0.47165,                0.50575,                0.31479,                 1.2554,                 0.9313,                0.97739,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.2672,                0.90861,                 0.9678,                0.59955,                0.47361,                0.50615,                0.31496,                 1.2546,                0.93033,                0.97687,               0.004852,               0.004852,               0.004852
                    106,                 1.2659,                0.90985,                0.96879,                0.60323,                0.46799,                0.50618,                0.31493,                 1.2546,                0.92952,                0.97689,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.2638,                 0.9008,                0.96646,                0.60485,                0.46785,                 0.5059,                0.31491,                 1.2548,                0.92896,                0.97683,               0.004753,               0.004753,               0.004753
                    108,                 1.2689,                0.90036,                 0.9666,                0.60998,                0.46742,                 0.5067,                 0.3152,                 1.2549,                0.92805,                0.97651,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.2593,                0.89464,                0.96547,                 0.5944,                0.47707,                0.50773,                0.31533,                  1.255,                0.92706,                0.97646,               0.004654,               0.004654,               0.004654
                    110,                 1.2631,                 0.8961,                0.96468,                0.59587,                0.47719,                0.50776,                0.31525,                 1.2549,                0.92632,                0.97618,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.2629,                0.89601,                 0.9679,                0.59956,                 0.4739,                0.50786,                 0.3159,                 1.2545,                0.92636,                0.97608,               0.004555,               0.004555,               0.004555
                    112,                 1.2551,                 0.8933,                0.96427,                 0.5998,                0.47471,                0.50741,                 0.3162,                 1.2551,                0.92669,                 0.9761,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.2516,                0.89054,                0.96361,                 0.6069,                0.47089,                0.50702,                0.31611,                 1.2547,                 0.9259,                0.97587,               0.004456,               0.004456,               0.004456
                    114,                 1.2516,                0.89014,                0.96292,                0.60173,                0.47226,                 0.5071,                0.31664,                 1.2541,                0.92621,                0.97587,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.2545,                0.89132,                0.96639,                0.59552,                0.47465,                0.50737,                0.31661,                 1.2536,                0.92539,                0.97549,               0.004357,               0.004357,               0.004357
                    116,                 1.2639,                0.89521,                0.96749,                0.59183,                 0.4784,                0.50748,                0.31643,                  1.254,                0.92534,                 0.9757,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.2487,                0.88387,                0.96362,                0.59739,                0.47482,                0.50759,                0.31638,                 1.2536,                0.92462,                 0.9755,               0.004258,               0.004258,               0.004258
                    118,                 1.2388,                0.87703,                0.96062,                0.59548,                0.47929,                0.50844,                0.31671,                 1.2539,                0.92372,                0.97545,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.2471,                0.88233,                0.96397,                0.60587,                0.47459,                0.50864,                0.31666,                 1.2533,                0.92365,                0.97521,               0.004159,               0.004159,               0.004159
