                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.5956,                 1.3711,                 1.1248,                0.42673,                0.32982,                0.32552,                0.18578,                 1.4985,                 1.2489,                 1.0902,               0.008317,               0.008317,               0.008317
                     36,                 1.6073,                 1.3759,                 1.1188,                0.42166,                0.32692,                0.32781,                0.18613,                 1.4999,                 1.2406,                 1.0916,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.6091,                 1.3731,                  1.121,                 0.4241,                 0.3283,                0.32751,                 0.1887,                 1.4923,                 1.2405,                 1.0913,               0.008218,               0.008218,               0.008218
                     38,                 1.6002,                 1.3595,                 1.1184,                0.43091,                0.32431,                0.32931,                0.18831,                 1.4937,                 1.2367,                 1.0906,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.6055,                 1.3686,                 1.1206,                0.42485,                0.34234,                0.33501,                0.19199,                  1.487,                 1.2286,                 1.0877,               0.008119,               0.008119,               0.008119
                     40,                 1.5925,                  1.347,                 1.1121,                0.43661,                0.33508,                0.33449,                0.19342,                 1.4846,                 1.2277,                 1.0863,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.5843,                 1.3466,                 1.1151,                0.41977,                0.34686,                0.33878,                0.19544,                 1.4807,                 1.2188,                 1.0836,                0.00802,                0.00802,                0.00802
                     42,                 1.5747,                  1.332,                  1.105,                0.41854,                0.33998,                0.33272,                0.19262,                 1.4774,                 1.2172,                 1.0808,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.5746,                 1.3314,                 1.1063,                0.43285,                0.34054,                0.34181,                0.19698,                 1.4768,                 1.2096,                  1.082,               0.007921,               0.007921,               0.007921
                     44,                 1.5859,                 1.3367,                 1.1042,                0.44473,                0.33588,                0.33934,                 0.1938,                 1.4745,                 1.2137,                 1.0809,              0.0078715,              0.0078715,              0.0078715
