                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.6595,                 1.4957,                  1.115,                 0.3558,                0.28857,                0.27268,                0.15642,                 1.5596,                 1.3452,                 1.0878,               0.008317,               0.008317,               0.008317
                     36,                 1.6741,                 1.5041,                 1.1118,                0.35492,                0.28604,                0.27526,                0.15838,                 1.5552,                 1.3434,                 1.0878,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.6777,                 1.4993,                 1.1146,                0.35709,                0.28975,                0.27746,                0.15967,                   1.55,                 1.3366,                 1.0842,               0.008218,               0.008218,               0.008218
                     38,                 1.6707,                 1.4903,                  1.113,                0.36181,                0.29413,                0.28221,                 0.1626,                 1.5422,                 1.3234,                 1.0878,              0.0081685,              0.0081685,              0.0081685
                     39,                  1.675,                 1.4985,                 1.1138,                0.37113,                0.29388,                0.28108,                0.16079,                 1.5452,                 1.3241,                  1.085,               0.008119,               0.008119,               0.008119
                     40,                 1.6624,                 1.4734,                 1.1085,                 0.3644,                0.30628,                0.28737,                0.16538,                 1.5381,                  1.321,                 1.0833,              0.0080695,              0.0080695,              0.0080695
                     41,                  1.654,                 1.4737,                 1.1104,                0.37137,                0.29551,                0.28611,                0.16442,                 1.5401,                 1.3176,                 1.0822,                0.00802,                0.00802,                0.00802
                     42,                 1.6409,                 1.4557,                 1.1012,                 0.3669,                0.30502,                0.28583,                0.16515,                 1.5394,                 1.3197,                 1.0807,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.6419,                 1.4579,                 1.1028,                0.37845,                0.30642,                  0.292,                0.16823,                 1.5324,                 1.3123,                 1.0771,               0.007921,               0.007921,               0.007921
                     44,                 1.6552,                 1.4641,                 1.1028,                0.36958,                0.30614,                0.29356,                0.16948,                 1.5272,                 1.3086,                 1.0775,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.6425,                 1.4566,                 1.1059,                0.39176,                0.29756,                0.29369,                0.16938,                 1.5287,                 1.3015,                 1.0792,               0.007822,               0.007822,               0.007822
                     46,                 1.6421,                 1.4586,                 1.1012,                0.38118,                0.30739,                0.29532,                0.17008,                 1.5322,                 1.3009,                 1.0773,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.6474,                 1.4568,                 1.1051,                0.38235,                0.31079,                0.29794,                0.17183,                 1.5229,                 1.2927,                  1.076,               0.007723,               0.007723,               0.007723
                     48,                 1.6471,                 1.4408,                 1.1014,                0.38572,                0.30885,                0.29795,                0.17232,                 1.5242,                 1.2889,                 1.0746,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.6147,                 1.4203,                 1.0917,                0.37801,                0.31422,                0.29878,                0.17232,                 1.5257,                 1.2932,                 1.0768,               0.007624,               0.007624,               0.007624
                     50,                 1.6265,                 1.4311,                 1.0936,                0.39543,                0.30906,                0.30084,                0.17398,                 1.5165,                 1.2871,                 1.0725,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.6162,                 1.4188,                 1.0925,                0.38766,                0.31734,                0.30446,                0.17563,                 1.5182,                 1.2843,                 1.0735,               0.007525,               0.007525,               0.007525
                     52,                 1.6208,                  1.422,                 1.0957,                0.39913,                0.31459,                0.30403,                0.17563,                 1.5197,                 1.2848,                 1.0737,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.6234,                 1.4214,                 1.0933,                0.38647,                0.31579,                0.30478,                0.17643,                  1.513,                 1.2806,                 1.0702,               0.007426,               0.007426,               0.007426
                     54,                 1.6304,                 1.4202,                 1.0942,                 0.3886,                0.31946,                0.30576,                0.17628,                 1.5141,                  1.276,                 1.0712,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.6261,                 1.4171,                 1.0919,                0.38765,                0.31589,                0.30744,                0.17818,                 1.5063,                 1.2753,                 1.0691,               0.007327,               0.007327,               0.007327
                     56,                 1.6146,                 1.4054,                 1.0916,                0.40045,                0.31774,                 0.3097,                0.17942,                 1.5041,                 1.2734,                  1.069,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.6084,                 1.4086,                 1.0925,                0.40411,                0.31596,                0.31076,                0.17999,                 1.5023,                 1.2677,                 1.0672,               0.007228,               0.007228,               0.007228
                     58,                 1.6188,                 1.4005,                 1.0907,                0.40013,                0.32392,                0.31438,                0.18259,                 1.5019,                 1.2642,                 1.0651,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.6169,                 1.4063,                 1.0922,                0.39429,                0.32642,                0.31256,                0.18104,                 1.5033,                 1.2671,                 1.0674,               0.007129,               0.007129,               0.007129
                     60,                  1.612,                 1.4002,                 1.0862,                0.40316,                0.32237,                0.31472,                0.18157,                 1.4994,                 1.2646,                 1.0656,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.6104,                  1.395,                  1.088,                0.40395,                0.32374,                0.31615,                0.18397,                 1.4963,                 1.2605,                 1.0641,                0.00703,                0.00703,                0.00703
                     62,                 1.6064,                 1.3892,                 1.0863,                0.40877,                0.32506,                0.31689,                0.18294,                 1.4962,                 1.2616,                  1.065,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.6151,                 1.3907,                 1.0887,                0.40539,                0.32541,                0.31736,                0.18409,                 1.4945,                 1.2564,                 1.0636,               0.006931,               0.006931,               0.006931
                     64,                  1.618,                 1.3952,                  1.091,                0.41418,                 0.3243,                0.31948,                 0.1857,                  1.487,                 1.2541,                 1.0605,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.6062,                 1.3857,                 1.0853,                0.40162,                0.32695,                0.31895,                 0.1861,                 1.4896,                  1.255,                 1.0609,               0.006832,               0.006832,               0.006832
                     66,                 1.6058,                 1.3876,                 1.0874,                0.41113,                0.32485,                0.32023,                0.18679,                 1.4868,                 1.2519,                 1.0613,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.6041,                 1.3805,                 1.0854,                0.41335,                0.32561,                0.32011,                0.18685,                  1.488,                 1.2516,                 1.0613,               0.006733,               0.006733,               0.006733
                     68,                 1.6016,                 1.3762,                 1.0817,                0.40929,                 0.3319,                0.32222,                0.18762,                 1.4864,                 1.2484,                 1.0614,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.6066,                 1.3778,                  1.082,                0.40964,                0.32708,                0.32302,                0.18796,                 1.4818,                 1.2425,                 1.0589,               0.006634,               0.006634,               0.006634
                     70,                 1.5967,                   1.37,                 1.0815,                0.42678,                0.32392,                0.32661,                0.19067,                 1.4806,                 1.2425,                 1.0594,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.6058,                 1.3735,                 1.0829,                0.42352,                0.32543,                0.32503,                0.19004,                 1.4823,                 1.2425,                 1.0593,               0.006535,               0.006535,               0.006535
                     72,                 1.5972,                 1.3734,                 1.0816,                0.41553,                0.33022,                0.32856,                0.19172,                 1.4805,                 1.2415,                 1.0596,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.5958,                 1.3604,                 1.0796,                0.41614,                0.33068,                0.32686,                0.19077,                 1.4802,                 1.2416,                 1.0596,               0.006436,               0.006436,               0.006436
                     74,                 1.5899,                 1.3579,                 1.0776,                  0.424,                 0.3254,                0.32704,                0.19125,                 1.4767,                 1.2376,                 1.0572,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.5825,                 1.3545,                 1.0783,                0.42324,                0.32959,                0.32948,                0.19215,                 1.4784,                  1.234,                 1.0564,               0.006337,               0.006337,               0.006337
                     76,                  1.582,                 1.3447,                 1.0747,                0.42043,                0.33363,                 0.3283,                0.19113,                 1.4784,                 1.2339,                 1.0578,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.5925,                 1.3503,                 1.0801,                0.41989,                0.33122,                0.32782,                0.19108,                 1.4732,                  1.234,                 1.0571,               0.006238,               0.006238,               0.006238
                     78,                 1.5762,                   1.35,                 1.0756,                0.42044,                0.33334,                0.32993,                0.19183,                 1.4746,                 1.2334,                 1.0578,              0.0061885,              0.0061885,              0.0061885
                     79,                  1.589,                 1.3587,                 1.0776,                0.41955,                0.33434,                0.33106,                0.19382,                 1.4731,                 1.2298,                 1.0568,               0.006139,               0.006139,               0.006139
                     80,                 1.5796,                  1.343,                 1.0751,                0.42199,                0.33741,                0.33194,                 0.1939,                 1.4733,                 1.2297,                 1.0557,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.5757,                 1.3389,                 1.0711,                0.42357,                0.33591,                0.33216,                0.19492,                 1.4708,                 1.2273,                 1.0556,                0.00604,                0.00604,                0.00604
                     82,                 1.5779,                 1.3484,                 1.0762,                0.41983,                 0.3324,                0.33147,                0.19442,                 1.4707,                 1.2287,                 1.0555,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.5791,                 1.3489,                 1.0776,                0.43024,                0.33498,                0.33338,                0.19545,                  1.469,                 1.2276,                 1.0554,               0.005941,               0.005941,               0.005941
                     84,                 1.5638,                 1.3332,                 1.0703,                0.43053,                0.33552,                0.33498,                0.19667,                 1.4663,                 1.2256,                 1.0549,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.5715,                 1.3322,                 1.0727,                0.42949,                0.33701,                 0.3348,                0.19689,                 1.4656,                 1.2224,                 1.0541,               0.005842,               0.005842,               0.005842
                     86,                 1.5694,                  1.335,                 1.0747,                0.42573,                0.33477,                0.33569,                0.19721,                 1.4665,                 1.2232,                 1.0536,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.5774,                 1.3369,                 1.0731,                0.43253,                0.33737,                0.33608,                0.19688,                 1.4664,                 1.2217,                 1.0537,               0.005743,               0.005743,               0.005743
                     88,                 1.5614,                 1.3236,                 1.0724,                0.43797,                0.33472,                0.33702,                0.19831,                 1.4651,                 1.2197,                  1.053,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.5717,                 1.3264,                 1.0713,                0.43929,                0.34126,                0.33876,                0.19912,                 1.4623,                 1.2175,                 1.0517,               0.005644,               0.005644,               0.005644
                     90,                 1.5719,                 1.3279,                 1.0715,                0.43669,                0.33814,                0.33833,                 0.1988,                 1.4624,                 1.2165,                 1.0517,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.5658,                 1.3243,                 1.0721,                0.43136,                0.34076,                0.33936,                0.19935,                 1.4637,                 1.2178,                 1.0517,               0.005545,               0.005545,               0.005545
                     92,                 1.5614,                 1.3173,                 1.0713,                0.43035,                   0.34,                0.33791,                0.19885,                 1.4628,                  1.217,                 1.0515,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.5682,                 1.3148,                 1.0699,                 0.4317,                0.33917,                0.33776,                0.19905,                 1.4628,                 1.2163,                 1.0518,               0.005446,               0.005446,               0.005446
                     94,                 1.5679,                 1.3253,                 1.0715,                0.42333,                0.34518,                0.33954,                0.19979,                 1.4589,                 1.2142,                 1.0508,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.5648,                 1.3207,                  1.071,                0.42818,                 0.3433,                 0.3396,                0.20011,                 1.4589,                 1.2134,                 1.0504,               0.005347,               0.005347,               0.005347
                     96,                 1.5573,                 1.3148,                 1.0677,                0.42992,                 0.3451,                0.34243,                0.20094,                 1.4567,                 1.2097,                 1.0496,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.5499,                 1.3107,                 1.0671,                0.43628,                0.33969,                0.34086,                0.20115,                 1.4565,                 1.2098,                 1.0495,               0.005248,               0.005248,               0.005248
                     98,                 1.5561,                 1.3103,                 1.0654,                0.44045,                0.33449,                0.34101,                0.20132,                 1.4571,                 1.2095,                 1.0496,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.5521,                 1.3062,                 1.0674,                0.43522,                0.33953,                0.34123,                0.20096,                 1.4579,                  1.211,                 1.0498,               0.005149,               0.005149,               0.005149
                    100,                 1.5528,                 1.3105,                 1.0659,                0.43713,                0.33955,                0.34131,                0.20115,                 1.4567,                 1.2091,                 1.0495,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.5498,                    1.3,                 1.0649,                0.43317,                0.34593,                0.34227,                0.20149,                 1.4563,                 1.2076,                 1.0496,                0.00505,                0.00505,                0.00505
                    102,                 1.5576,                   1.31,                 1.0623,                0.44096,                0.34308,                0.34232,                0.20163,                 1.4554,                 1.2071,                  1.049,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.5529,                 1.3073,                 1.0658,                0.44608,                0.34227,                 0.3435,                0.20234,                  1.454,                 1.2069,                 1.0486,               0.004951,               0.004951,               0.004951
                    104,                 1.5458,                 1.3047,                 1.0637,                0.44483,                0.34261,                0.34321,                0.20207,                 1.4528,                 1.2057,                 1.0482,              0.0049015,              0.0049015,              0.0049015
                    105,                  1.554,                 1.3024,                 1.0638,                0.44107,                0.34709,                0.34507,                0.20297,                 1.4531,                  1.205,                 1.0478,               0.004852,               0.004852,               0.004852
                    106,                 1.5545,                 1.3075,                 1.0663,                0.43629,                0.34732,                  0.345,                0.20268,                 1.4521,                  1.204,                 1.0476,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.5497,                 1.2945,                 1.0632,                0.44472,                0.34689,                0.34589,                0.20356,                 1.4512,                 1.2026,                 1.0471,               0.004753,               0.004753,               0.004753
                    108,                 1.5616,                 1.2986,                 1.0637,                0.44291,                0.34751,                0.34503,                0.20318,                  1.451,                 1.2022,                 1.0467,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.5468,                 1.2918,                 1.0605,                0.43988,                0.34818,                0.34532,                0.20323,                 1.4506,                 1.2016,                 1.0465,               0.004654,               0.004654,               0.004654
                    110,                 1.5526,                 1.2936,                 1.0612,                0.44154,                0.34795,                0.34571,                0.20341,                 1.4503,                 1.2006,                 1.0463,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.5515,                 1.2963,                 1.0648,                0.44332,                0.34953,                0.34745,                0.20455,                  1.449,                    1.2,                 1.0459,               0.004555,               0.004555,               0.004555
                    112,                 1.5452,                 1.2926,                 1.0603,                0.44143,                0.34949,                0.34697,                0.20474,                 1.4483,                 1.1994,                 1.0456,              0.0045055,              0.0045055,              0.0045055
                    113,                  1.541,                 1.2865,                 1.0601,                0.44279,                0.34815,                0.34775,                0.20437,                 1.4471,                  1.199,                 1.0454,               0.004456,               0.004456,               0.004456
                    114,                 1.5432,                 1.2897,                 1.0601,                0.44314,                0.34766,                0.34859,                0.20452,                 1.4463,                 1.1975,                  1.045,              0.0044065,              0.0044065,              0.0044065
