                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.5303,                 1.2093,                0.99742,                0.37451,                0.29186,                0.27317,                0.15131,                 1.4551,                 1.1082,                0.96919,               0.008317,               0.008317,               0.008317
                     36,                  1.551,                 1.2189,                0.99368,                0.37229,                0.29394,                0.27801,                0.15444,                 1.4462,                  1.101,                0.96643,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.5432,                 1.2095,                  0.996,                0.39119,                0.28164,                0.27234,                0.15284,                  1.439,                 1.1027,                0.96478,               0.008218,               0.008218,               0.008218
                     38,                  1.539,                 1.1974,                0.99337,                0.37092,                0.29442,                0.27816,                0.15515,                 1.4365,                 1.0965,                0.96511,              0.0081685,              0.0081685,              0.0081685
                     39,                  1.542,                 1.2115,                0.99544,                0.38066,                0.28979,                0.27926,                0.15565,                 1.4398,                 1.0964,                 0.9643,               0.008119,               0.008119,               0.008119
                     40,                  1.526,                  1.191,                0.98821,                0.37934,                0.29702,                0.28501,                0.15915,                 1.4248,                 1.0864,                0.96222,              0.0080695,              0.0080695,              0.0080695
                     41,                  1.523,                 1.1891,                0.99181,                0.38591,                0.29811,                0.28242,                0.15859,                 1.4257,                 1.0856,                 0.9607,                0.00802,                0.00802,                0.00802
                     42,                 1.5114,                 1.1766,                0.98354,                0.37841,                  0.301,                 0.2837,                0.15886,                 1.4233,                 1.0808,                0.95942,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.5127,                 1.1772,                0.98566,                0.38636,                0.29676,                0.28338,                0.15826,                 1.4245,                 1.0817,                0.96165,               0.007921,               0.007921,               0.007921
                     44,                 1.5193,                 1.1832,                0.98252,                0.38923,                0.29876,                0.28458,                0.15928,                 1.4187,                 1.0786,                0.95858,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.5066,                 1.1769,                0.98485,                 0.3882,                0.29738,                 0.2851,                0.16021,                 1.4195,                  1.077,                0.95871,               0.007822,               0.007822,               0.007822
                     46,                  1.503,                 1.1738,                0.98125,                0.38786,                 0.3047,                0.28774,                0.16126,                  1.417,                 1.0728,                0.95724,              0.0077725,              0.0077725,              0.0077725
                     47,                  1.508,                 1.1683,                0.98528,                 0.3849,                0.30248,                 0.2889,                0.16382,                 1.4063,                 1.0666,                0.95581,               0.007723,               0.007723,               0.007723
                     48,                 1.5089,                 1.1624,                0.98177,                0.38913,                0.30609,                0.28943,                0.16258,                 1.4148,                  1.065,                0.95728,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.4793,                  1.145,                0.97774,                0.39681,                0.30259,                0.29278,                0.16491,                 1.4071,                  1.064,                0.95452,               0.007624,               0.007624,               0.007624
