                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.4435,                 1.1864,                 1.0369,                 0.4869,                0.38108,                0.39307,                0.23512,                  1.384,                 1.1235,                 1.0253,               0.008317,               0.008317,               0.008317
                     36,                 1.4576,                 1.1899,                 1.0353,                0.48147,                0.39853,                0.39743,                0.23726,                 1.3807,                 1.1062,                  1.022,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.4583,                 1.1844,                 1.0362,                0.49105,                 0.3934,                0.40033,                0.23989,                 1.3724,                 1.0996,                 1.0207,               0.008218,               0.008218,               0.008218
                     38,                 1.4512,                 1.1751,                 1.0348,                0.49678,                0.39569,                0.40734,                0.24492,                 1.3686,                 1.0937,                 1.0207,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.4539,                  1.181,                 1.0346,                0.49765,                0.40452,                0.41154,                0.24748,                 1.3669,                 1.0906,                 1.0203,               0.008119,               0.008119,               0.008119
                     40,                 1.4425,                  1.162,                 1.0306,                0.50105,                0.39944,                0.40853,                0.24511,                 1.3656,                 1.0876,                  1.019,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.4357,                 1.1626,                 1.0319,                0.49008,                0.40202,                0.41065,                0.24661,                 1.3611,                  1.085,                  1.018,                0.00802,                0.00802,                0.00802
                     42,                 1.4226,                 1.1443,                 1.0236,                0.50467,                0.39798,                0.41237,                0.24915,                 1.3577,                 1.0856,                 1.0169,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.4225,                 1.1469,                 1.0247,                0.49721,                0.39882,                0.41083,                0.24791,                 1.3579,                   1.08,                 1.0169,               0.007921,               0.007921,               0.007921
                     44,                 1.4357,                 1.1516,                 1.0248,                0.49997,                0.40601,                0.41427,                0.25021,                 1.3604,                 1.0768,                 1.0175,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.4239,                 1.1439,                 1.0271,                0.50034,                0.40812,                0.41398,                0.25013,                 1.3534,                 1.0685,                 1.0143,               0.007822,               0.007822,               0.007822
                     46,                 1.4211,                 1.1416,                 1.0235,                0.50728,                0.40294,                0.41517,                0.25051,                 1.3571,                 1.0709,                 1.0139,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.4303,                 1.1418,                 1.0282,                0.50763,                0.41086,                0.42277,                0.25445,                 1.3504,                 1.0661,                 1.0137,               0.007723,               0.007723,               0.007723
                     48,                 1.4276,                 1.1305,                 1.0227,                0.51122,                0.41199,                0.42488,                0.25652,                  1.344,                 1.0611,                 1.0103,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.3989,                 1.1149,                 1.0159,                0.51106,                0.41069,                0.42343,                0.25513,                 1.3459,                 1.0629,                 1.0117,               0.007624,               0.007624,               0.007624
                     50,                 1.4088,                 1.1236,                 1.0175,                0.49983,                0.42205,                0.42466,                0.25686,                 1.3438,                 1.0591,                 1.0112,              0.0075745,              0.0075745,              0.0075745
                     51,                  1.396,                 1.1093,                 1.0155,                0.51486,                0.41487,                0.42639,                 0.2595,                 1.3388,                 1.0517,                 1.0077,               0.007525,               0.007525,               0.007525
                     52,                 1.4011,                 1.1084,                 1.0181,                0.52379,                0.41117,                0.42484,                0.25659,                 1.3443,                 1.0578,                 1.0091,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.4054,                 1.1132,                 1.0169,                0.51846,                0.41721,                0.42993,                0.25988,                 1.3369,                 1.0495,                 1.0069,               0.007426,               0.007426,               0.007426
                     54,                 1.4085,                 1.1145,                 1.0158,                0.50745,                0.41946,                0.42875,                0.25902,                 1.3396,                 1.0512,                 1.0079,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.4054,                 1.1045,                 1.0143,                0.52686,                0.41888,                0.43535,                0.26341,                 1.3338,                 1.0412,                 1.0066,               0.007327,               0.007327,               0.007327
                     56,                 1.3963,                 1.1035,                 1.0147,                0.51488,                0.41578,                0.43118,                0.26171,                 1.3317,                 1.0471,                 1.0054,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.3916,                 1.0994,                 1.0152,                0.52717,                0.41523,                0.43546,                0.26496,                 1.3314,                 1.0428,                 1.0042,               0.007228,               0.007228,               0.007228
                     58,                 1.3991,                 1.0954,                 1.0145,                0.52886,                0.42218,                0.43826,                0.26614,                 1.3302,                 1.0394,                 1.0052,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.3969,                 1.0971,                 1.0142,                0.52896,                0.42254,                 0.4408,                0.26755,                 1.3268,                 1.0403,                 1.0042,               0.007129,               0.007129,               0.007129
                     60,                 1.3902,                  1.089,                 1.0082,                 0.5226,                 0.4244,                0.43792,                0.26592,                 1.3292,                 1.0376,                 1.0033,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.3897,                 1.0894,                 1.0102,                0.52754,                0.42177,                0.44066,                0.26839,                 1.3239,                  1.033,                 1.0016,                0.00703,                0.00703,                0.00703
                     62,                 1.3857,                 1.0801,                 1.0095,                0.52778,                0.42682,                0.44368,                0.26878,                 1.3251,                 1.0298,                 1.0016,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.3921,                 1.0805,                 1.0111,                 0.5228,                0.42962,                0.44249,                 0.2698,                 1.3207,                 1.0264,                 1.0006,               0.006931,               0.006931,               0.006931
                     64,                 1.3942,                 1.0855,                 1.0128,                0.54399,                0.42495,                0.44344,                0.27053,                 1.3207,                 1.0261,                 1.0013,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.3862,                 1.0758,                  1.009,                0.53018,                0.43307,                 0.4455,                0.27072,                 1.3197,                 1.0243,                 1.0002,               0.006832,               0.006832,               0.006832
                     66,                 1.3871,                 1.0794,                 1.0103,                0.53333,                0.42202,                0.44346,                0.26991,                 1.3195,                  1.027,                 1.0006,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.3816,                 1.0711,                 1.0072,                0.53825,                0.42583,                 0.4458,                0.27104,                 1.3177,                 1.0232,                0.99985,               0.006733,               0.006733,               0.006733
                     68,                 1.3774,                  1.067,                 1.0035,                0.54165,                0.42927,                0.44693,                0.27203,                 1.3199,                 1.0206,                0.99994,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.3836,                 1.0672,                 1.0038,                0.54359,                0.43033,                0.44769,                0.27246,                 1.3151,                 1.0195,                0.99893,               0.006634,               0.006634,               0.006634
                     70,                 1.3756,                 1.0583,                 1.0044,                 0.5415,                0.43119,                0.44927,                0.27372,                 1.3158,                 1.0183,                  0.999,              0.0065845,              0.0065845,              0.0065845
                     71,                  1.383,                 1.0663,                 1.0059,                0.54065,                0.43618,                 0.4522,                0.27488,                  1.316,                 1.0156,                0.99871,               0.006535,               0.006535,               0.006535
                     72,                 1.3787,                 1.0647,                 1.0052,                0.54257,                0.43281,                0.45283,                 0.2746,                 1.3141,                 1.0134,                0.99775,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.3728,                 1.0524,                 1.0022,                0.54724,                0.43172,                0.45418,                0.27616,                 1.3134,                 1.0108,                0.99859,               0.006436,               0.006436,               0.006436
                     74,                 1.3684,                 1.0516,                 1.0005,                0.53323,                0.43757,                0.45347,                0.27612,                 1.3115,                 1.0112,                0.99776,              0.0063865,              0.0063865,              0.0063865
