                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.6561,                 1.4962,                 1.1135,                0.33824,                0.29861,                0.27253,                0.15708,                 1.5547,                 1.3547,                 1.0867,               0.008317,               0.008317,               0.008317
                     36,                 1.6709,                 1.5036,                 1.1107,                0.34455,                0.29516,                0.27368,                0.15769,                 1.5559,                 1.3495,                 1.0854,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.6734,                 1.5016,                 1.1134,                  0.358,                0.28878,                0.27451,                0.15738,                 1.5564,                 1.3507,                 1.0861,               0.008218,               0.008218,               0.008218
                     38,                 1.6674,                 1.4919,                 1.1116,                0.35935,                0.29731,                0.28178,                0.16239,                 1.5439,                 1.3365,                  1.083,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.6701,                 1.5005,                 1.1117,                0.36166,                0.29631,                0.27892,                0.15955,                 1.5473,                  1.337,                 1.0853,               0.008119,               0.008119,               0.008119
                     40,                 1.6569,                 1.4747,                 1.1063,                0.37265,                0.29955,                0.28543,                0.16442,                 1.5411,                 1.3319,                 1.0814,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.6516,                 1.4746,                  1.109,                0.35768,                0.30336,                0.28453,                0.16501,                  1.543,                 1.3316,                 1.0809,                0.00802,                0.00802,                0.00802
                     42,                 1.6393,                 1.4559,                 1.1002,                 0.3685,                0.29847,                0.28492,                0.16411,                 1.5388,                 1.3277,                 1.0802,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.6398,                 1.4591,                 1.1024,                0.36827,                  0.309,                0.28855,                0.16597,                 1.5333,                 1.3162,                 1.0804,               0.007921,               0.007921,               0.007921
                     44,                 1.6509,                 1.4667,                 1.1008,                0.38413,                0.29827,                0.28824,                0.16564,                 1.5343,                 1.3253,                 1.0788,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.6374,                  1.458,                 1.1033,                0.37423,                0.30398,                0.29032,                0.16744,                 1.5337,                  1.321,                 1.0772,               0.007822,               0.007822,               0.007822
                     46,                 1.6397,                 1.4574,                 1.0998,                0.36773,                0.30571,                  0.287,                0.16575,                 1.5337,                 1.3151,                 1.0747,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.6422,                 1.4573,                 1.1032,                0.37406,                0.30863,                0.29271,                0.16911,                 1.5244,                  1.306,                 1.0759,               0.007723,               0.007723,               0.007723
                     48,                 1.6472,                 1.4441,                  1.101,                0.38287,                0.30699,                0.29338,                0.16943,                  1.523,                 1.3035,                 1.0755,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.6128,                 1.4259,                 1.0912,                0.37965,                0.30569,                0.29454,                0.16948,                 1.5228,                   1.31,                 1.0753,               0.007624,               0.007624,               0.007624
                     50,                 1.6234,                 1.4357,                 1.0924,                0.38075,                0.31329,                0.29928,                0.17243,                 1.5165,                 1.3032,                 1.0722,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.6116,                 1.4203,                 1.0917,                0.37401,                0.31187,                0.29919,                0.17308,                 1.5136,                 1.3007,                 1.0714,               0.007525,               0.007525,               0.007525
                     52,                 1.6167,                  1.422,                 1.0933,                0.38466,                0.31805,                0.30147,                 0.1743,                 1.5088,                 1.2921,                 1.0708,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.6185,                 1.4242,                 1.0914,                0.38352,                0.31629,                0.29896,                0.17271,                 1.5092,                 1.2897,                 1.0696,               0.007426,               0.007426,               0.007426
                     54,                 1.6255,                 1.4224,                 1.0925,                0.38514,                0.31379,                0.30097,                0.17411,                 1.5127,                 1.2904,                 1.0702,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.6232,                 1.4203,                 1.0906,                0.39028,                 0.3184,                0.30297,                 0.1754,                 1.5091,                 1.2834,                 1.0686,               0.007327,               0.007327,               0.007327
                     56,                 1.6135,                 1.4121,                 1.0913,                0.39059,                0.32146,                0.30318,                0.17559,                 1.5041,                 1.2862,                 1.0674,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.6043,                 1.4102,                 1.0919,                0.39187,                 0.3165,                0.30527,                0.17699,                 1.5024,                 1.2813,                 1.0669,               0.007228,               0.007228,               0.007228
                     58,                 1.6134,                 1.4089,                 1.0896,                0.39337,                0.32223,                0.30851,                0.17883,                 1.5026,                 1.2811,                 1.0642,              0.0071785,              0.0071785,              0.0071785
                     59,                  1.613,                 1.4122,                 1.0916,                0.38556,                0.32573,                0.30856,                0.17904,                 1.4994,                 1.2789,                 1.0663,               0.007129,               0.007129,               0.007129
                     60,                 1.6102,                 1.4023,                 1.0853,                0.40383,                0.31639,                0.31326,                0.18143,                 1.4998,                 1.2773,                 1.0649,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.6073,                 1.3979,                  1.087,                0.39928,                0.32303,                0.31304,                0.18178,                 1.5011,                 1.2717,                 1.0637,                0.00703,                0.00703,                0.00703
                     62,                 1.6041,                 1.3935,                 1.0866,                0.39779,                0.32623,                0.31337,                0.18245,                  1.494,                 1.2696,                 1.0623,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.6132,                 1.3972,                 1.0884,                0.40378,                0.32418,                0.31676,                0.18495,                 1.4934,                 1.2622,                 1.0633,               0.006931,               0.006931,               0.006931
                     64,                 1.6138,                 1.4014,                 1.0895,                0.40261,                0.32816,                 0.3145,                0.18273,                 1.4913,                 1.2671,                 1.0598,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.6034,                 1.3894,                 1.0852,                0.40766,                0.32459,                0.31429,                0.18386,                 1.4936,                 1.2679,                 1.0609,               0.006832,               0.006832,               0.006832
                     66,                 1.6018,                 1.3941,                 1.0864,                0.40674,                0.32425,                0.31525,                0.18394,                  1.492,                  1.264,                 1.0628,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.5999,                 1.3843,                 1.0834,                0.39748,                 0.3243,                0.31337,                0.18315,                  1.491,                 1.2616,                 1.0613,               0.006733,               0.006733,               0.006733
                     68,                 1.5996,                 1.3794,                 1.0813,                0.40588,                 0.3303,                0.31847,                0.18548,                 1.4867,                 1.2573,                 1.0596,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.6052,                 1.3854,                 1.0818,                0.40957,                0.32939,                0.31753,                0.18477,                 1.4852,                 1.2565,                 1.0583,               0.006634,               0.006634,               0.006634
                     70,                 1.5949,                  1.373,                 1.0817,                0.41633,                0.33049,                0.32169,                0.18771,                 1.4839,                 1.2566,                  1.059,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.6023,                 1.3807,                  1.082,                0.41656,                0.32414,                0.32063,                0.18688,                 1.4882,                 1.2552,                 1.0587,               0.006535,               0.006535,               0.006535
                     72,                 1.5961,                 1.3786,                 1.0823,                0.41397,                0.32812,                0.32295,                0.18807,                 1.4869,                 1.2536,                 1.0588,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.5938,                 1.3656,                 1.0802,                0.40821,                0.32995,                0.32058,                0.18708,                 1.4852,                 1.2506,                 1.0585,               0.006436,               0.006436,               0.006436
                     74,                 1.5883,                 1.3627,                 1.0773,                0.42081,                0.32742,                0.32235,                0.18847,                  1.482,                 1.2476,                  1.057,              0.0063865,              0.0063865,              0.0063865
                     75,                  1.581,                 1.3593,                 1.0774,                0.40609,                0.33276,                0.32247,                0.18808,                 1.4816,                 1.2451,                 1.0566,               0.006337,               0.006337,               0.006337
                     76,                 1.5789,                 1.3497,                 1.0746,                 0.4118,                0.33567,                0.32313,                0.18856,                 1.4831,                 1.2449,                 1.0569,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.5918,                 1.3571,                 1.0799,                0.41246,                0.33946,                0.32323,                0.18799,                 1.4808,                 1.2456,                 1.0568,               0.006238,               0.006238,               0.006238
                     78,                 1.5745,                 1.3569,                 1.0748,                0.41226,                0.33954,                0.32522,                0.18883,                 1.4773,                 1.2432,                  1.056,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.5884,                 1.3655,                 1.0774,                0.41385,                0.33465,                0.32571,                0.19014,                 1.4779,                  1.242,                 1.0553,               0.006139,               0.006139,               0.006139
                     80,                 1.5789,                 1.3536,                 1.0749,                0.41646,                0.33382,                0.32638,                0.19067,                 1.4781,                 1.2388,                 1.0551,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.5749,                 1.3441,                 1.0702,                0.40722,                0.34043,                0.32748,                0.19151,                 1.4786,                 1.2392,                 1.0549,                0.00604,                0.00604,                0.00604
                     82,                 1.5771,                 1.3533,                 1.0754,                0.41983,                0.33581,                0.32917,                0.19206,                 1.4782,                 1.2387,                 1.0545,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.5784,                 1.3544,                 1.0771,                0.42189,                0.33467,                0.33121,                0.19376,                 1.4772,                 1.2376,                 1.0541,               0.005941,               0.005941,               0.005941
                     84,                 1.5638,                 1.3409,                 1.0709,                0.41827,                 0.3382,                0.33111,                0.19372,                 1.4741,                 1.2334,                  1.053,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.5704,                 1.3402,                 1.0716,                0.41679,                0.33879,                0.33163,                0.19354,                 1.4736,                 1.2316,                 1.0525,               0.005842,               0.005842,               0.005842
                     86,                 1.5709,                 1.3478,                 1.0743,                0.42134,                0.33794,                0.33234,                0.19462,                  1.473,                 1.2329,                 1.0518,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.5781,                 1.3491,                 1.0734,                0.42227,                0.34102,                0.33282,                0.19463,                 1.4734,                  1.232,                 1.0525,               0.005743,               0.005743,               0.005743
                     88,                 1.5647,                  1.333,                 1.0728,                0.42869,                0.34023,                0.33383,                0.19589,                 1.4692,                 1.2283,                 1.0521,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.5699,                 1.3364,                 1.0703,                0.42695,                0.33936,                0.33199,                0.19463,                   1.47,                 1.2285,                 1.0521,               0.005644,               0.005644,               0.005644
                     90,                 1.5708,                  1.335,                 1.0706,                0.42682,                0.34048,                0.33384,                0.19537,                 1.4703,                 1.2258,                 1.0517,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.5658,                 1.3359,                 1.0714,                0.42557,                0.34141,                0.33289,                 0.1948,                 1.4708,                 1.2266,                 1.0524,               0.005545,               0.005545,               0.005545
                     92,                 1.5608,                  1.325,                 1.0715,                0.42854,                0.34246,                0.33455,                0.19559,                 1.4675,                 1.2251,                 1.0515,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.5687,                  1.325,                 1.0699,                0.42563,                0.34169,                0.33596,                0.19679,                 1.4659,                 1.2241,                 1.0507,               0.005446,               0.005446,               0.005446
                     94,                 1.5661,                 1.3356,                 1.0711,                0.43315,                0.33988,                 0.3376,                 0.1981,                  1.464,                 1.2223,                 1.0499,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.5639,                 1.3328,                 1.0703,                0.42882,                0.34555,                0.33706,                0.19746,                 1.4637,                 1.2219,                 1.0491,               0.005347,               0.005347,               0.005347
                     96,                 1.5582,                 1.3257,                  1.068,                 0.4324,                0.34345,                0.33846,                0.19827,                 1.4635,                 1.2198,                 1.0493,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.5496,                 1.3183,                 1.0673,                0.42961,                0.34468,                0.33804,                0.19865,                 1.4626,                   1.22,                 1.0487,               0.005248,               0.005248,               0.005248
                     98,                 1.5552,                 1.3207,                 1.0651,                 0.4326,                0.34274,                0.33932,                0.19918,                 1.4621,                 1.2197,                 1.0485,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.5536,                 1.3168,                 1.0675,                0.43567,                 0.3426,                 0.3389,                0.19875,                 1.4631,                 1.2193,                 1.0487,               0.005149,               0.005149,               0.005149
                    100,                 1.5531,                 1.3177,                 1.0653,                0.43709,                 0.3456,                0.33974,                 0.1992,                 1.4629,                 1.2176,                 1.0483,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.5506,                 1.3124,                 1.0653,                0.43682,                0.34233,                0.33937,                0.19873,                 1.4628,                 1.2171,                 1.0481,                0.00505,                0.00505,                0.00505
                    102,                 1.5565,                 1.3175,                 1.0625,                0.43994,                0.33976,                0.33934,                0.19853,                 1.4614,                 1.2157,                 1.0479,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.5536,                 1.3196,                 1.0666,                0.43361,                0.34304,                0.33965,                0.19877,                 1.4604,                 1.2147,                 1.0482,               0.004951,               0.004951,               0.004951
                    104,                 1.5479,                 1.3141,                 1.0645,                0.43607,                0.34126,                0.34023,                0.19948,                 1.4614,                 1.2148,                 1.0483,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.5546,                 1.3102,                 1.0637,                0.43095,                0.34511,                0.34079,                0.19968,                 1.4604,                 1.2142,                 1.0477,               0.004852,               0.004852,               0.004852
                    106,                 1.5565,                 1.3165,                 1.0659,                0.43644,                0.34205,                0.34047,                0.19955,                 1.4594,                 1.2129,                  1.047,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.5504,                 1.3048,                 1.0627,                0.43546,                0.34539,                 0.3417,                0.20031,                 1.4595,                 1.2116,                 1.0471,               0.004753,               0.004753,               0.004753
                    108,                 1.5624,                 1.3112,                 1.0637,                0.43638,                0.34409,                0.34183,                0.20035,                 1.4592,                 1.2108,                  1.047,              0.0047035,              0.0047035,              0.0047035
                    109,                  1.547,                 1.3007,                 1.0606,                 0.4325,                0.34698,                0.34298,                0.20082,                 1.4592,                 1.2099,                 1.0466,               0.004654,               0.004654,               0.004654
                    110,                 1.5529,                 1.3041,                 1.0607,                0.43235,                0.34802,                0.34345,                0.20135,                 1.4585,                 1.2086,                 1.0462,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.5532,                  1.307,                 1.0653,                0.43126,                0.34765,                0.34338,                0.20123,                  1.458,                 1.2078,                  1.046,               0.004555,               0.004555,               0.004555
                    112,                 1.5476,                 1.3035,                 1.0617,                0.43171,                 0.3486,                0.34369,                0.20137,                 1.4576,                 1.2071,                 1.0458,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.5419,                 1.2995,                 1.0605,                0.43232,                0.35017,                0.34439,                0.20193,                 1.4576,                 1.2066,                 1.0456,               0.004456,               0.004456,               0.004456
                    114,                 1.5441,                 1.3005,                 1.0596,                0.43683,                0.34645,                0.34446,                0.20214,                 1.4576,                 1.2071,                 1.0457,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.5482,                 1.3028,                  1.065,                0.43587,                0.34893,                0.34497,                0.20219,                 1.4568,                 1.2063,                 1.0452,               0.004357,               0.004357,               0.004357
