                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.5869,                 1.3785,                  1.089,                0.39447,                0.32458,                0.31395,                0.18154,                 1.5037,                 1.2672,                 1.0691,               0.008317,               0.008317,               0.008317
                     36,                 1.6024,                 1.3823,                 1.0876,                0.39685,                0.32296,                0.31378,                0.18144,                 1.4995,                 1.2608,                 1.0676,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.6048,                 1.3786,                 1.0893,                0.42296,                0.31906,                0.31724,                0.18406,                 1.4931,                 1.2485,                 1.0659,               0.008218,               0.008218,               0.008218
                     38,                 1.5978,                 1.3693,                 1.0875,                0.40415,                0.32277,                0.31675,                 0.1824,                 1.4938,                 1.2517,                 1.0681,              0.0081685,              0.0081685,              0.0081685
                     39,                  1.601,                 1.3756,                 1.0873,                0.41228,                0.32504,                0.32074,                0.18713,                 1.4892,                 1.2423,                 1.0628,               0.008119,               0.008119,               0.008119
                     40,                 1.5893,                 1.3535,                 1.0826,                 0.4223,                0.32841,                0.32088,                0.18625,                 1.4868,                 1.2426,                 1.0625,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.5811,                 1.3545,                 1.0836,                0.43189,                0.32652,                0.32718,                0.18972,                 1.4818,                  1.236,                 1.0629,                0.00802,                0.00802,                0.00802
                     42,                 1.5677,                 1.3379,                 1.0763,                0.42565,                 0.3294,                0.32661,                0.18932,                 1.4778,                 1.2308,                 1.0594,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.5692,                 1.3387,                 1.0772,                0.41435,                0.32966,                0.32377,                0.18773,                 1.4834,                 1.2328,                 1.0612,               0.007921,               0.007921,               0.007921
                     44,                 1.5801,                 1.3452,                 1.0765,                0.42917,                0.32595,                0.32471,                0.18885,                 1.4801,                 1.2322,                 1.0624,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.5667,                 1.3389,                 1.0786,                0.42483,                0.33766,                0.33003,                  0.193,                 1.4756,                 1.2242,                  1.057,               0.007822,               0.007822,               0.007822
                     46,                 1.5675,                 1.3357,                  1.075,                0.42828,                0.34259,                 0.3334,                0.19432,                 1.4763,                 1.2208,                 1.0571,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.5721,                  1.333,                 1.0784,                0.41943,                0.34022,                0.33329,                0.19494,                  1.473,                 1.2185,                 1.0567,               0.007723,               0.007723,               0.007723
                     48,                 1.5751,                 1.3211,                 1.0753,                0.42651,                 0.3451,                0.33685,                0.19777,                 1.4693,                 1.2144,                 1.0564,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.5413,                  1.304,                 1.0661,                0.42393,                0.34375,                0.33692,                0.19676,                  1.465,                 1.2162,                 1.0563,               0.007624,               0.007624,               0.007624
                     50,                 1.5531,                 1.3143,                  1.068,                0.43022,                0.34525,                0.33879,                 0.1982,                 1.4616,                 1.2112,                 1.0537,              0.0075745,              0.0075745,              0.0075745
                     51,                  1.541,                 1.2992,                 1.0665,                0.43001,                0.34395,                0.34175,                0.20106,                 1.4572,                 1.2067,                 1.0519,               0.007525,               0.007525,               0.007525
                     52,                 1.5443,                 1.3001,                 1.0681,                0.43139,                0.35011,                0.34195,                    0.2,                 1.4624,                 1.2079,                 1.0527,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.5487,                 1.3061,                 1.0668,                 0.4378,                 0.3439,                0.34517,                0.20073,                 1.4607,                 1.2012,                 1.0527,               0.007426,               0.007426,               0.007426
                     54,                 1.5533,                 1.3035,                 1.0668,                0.42964,                0.34962,                0.34147,                0.19819,                 1.4585,                 1.2045,                 1.0538,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.5495,                 1.2972,                 1.0641,                0.44276,                0.35234,                 0.3484,                0.20446,                 1.4573,                 1.1976,                 1.0507,               0.007327,               0.007327,               0.007327
                     56,                 1.5403,                 1.2908,                 1.0655,                0.44991,                0.34741,                0.34742,                0.20354,                 1.4528,                 1.1942,                 1.0505,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.5336,                 1.2909,                 1.0662,                0.43381,                0.35726,                0.35021,                0.20449,                 1.4541,                 1.1941,                 1.0488,               0.007228,               0.007228,               0.007228
